text,label
"„Man sollte an die Vernunft der Eltern appellieren“ Welche Vernunft? Solange wie sich dieses Thema hier durchzieht, habe ich den Glauben an die Vernunft der Eltern verloren. Da  geht's anscheinend doch nur mit Verboten (die man natürlich auch kontrollieren muss). Ich frag mich allerdings, wie so ein Bannkreis an Hauptstraßen eingerichtet werden soll, z. B. vor dem Goethe-Gymnasium oder Leibniz-Gymnasium.",0
"Wie sieht es denn mit einer Anzeige gegen die 34-jährige Fahrerin aus ... Warmlaufen lassen des Motors im Stand und ungenügende Fahrzeugsicherung.  Aber zumindest war das Fahrzeug warm, als es zurück gebracht wurde. ",0
"Wieder ein Putsch von Amerikas Gnaden, damit man an die Ölvorräte Venezuelas kommt.",0
"Ich gönne es den Kids und rate allen ALLES mitzunehmen was sie kriegen können, solange es noch geht. Über kurz oder lang wird alles verboten was mehr Emmissionen verursacht als ein Pups - und auch der ist nur noch max. 1 x pro Woche erlaubt und wird ausserdem dem persönlichen Pupskonto belastet.  Der Weg zurück auf die Bäume beginnt bekanntlich mit dem ersten Schritt auf den Baum zu. Und mittlerweile umklammern wir schon innig den Stamm.",0
"Erfolgsserie? Ne, langweilig und zusammenhanglos. Einfach nur Schei*! Schade ums Geld, da hätte man auch was Vernünftiges mit machen können. ",0
"Eigentlich müsste die Polizei viele öffentliche Fußballsiele komplett untersagen, da davon auszugehen, ist, dass Hooligans Strataten begehn.  Das Versammlungsrecht würde das hergeben. Dann müsste man sich auch nicht um Geld streiten und die Polizei würde erheblich entlastet und die Polizisten könnten Überstunden abbauen.  Die Vereine könnne ruhig unter Ausschluss der Öffentlichkeit spielen.",0
"Hallo, wer den Weg zu den Kaskaden geht muss so oder so gut zu Fuß sein denn der Weg ist nicht frei von Stolperfallen aber wer sich hier aufregt hat die wesentlichen Dinge, meiner Meinung nach, aus dem Blick verloren. Wie sieht es denn mit der Umgehung von Kellen aus? Für die Anwohner der Emmericher Straße wird es, nach der Sperrung des Oraniendeichs, immer mehr zur Zumutung, hier zu leben.  Da erscheint das, in diesem Artikel geschilderte ""Problem"", nicht erwähnenswert. ",0
Die Verbraucher zahlen für die grünen Hirngespinste die Zeche. Der aufgrund des stetig steigenden Anteils an Öksotrom immer häufiger zur Anwendung kommende Redispatch treibt die Strompreise in immer größere Höhen. Unsere Nachbarn leiden darüber hinaus auch noch unter dem deutschen diktatorischen Ökowahn. https://www.welt.de/wirtschaft/article177778444/Energiewende-Deutschland-verschenkt-Oekostrom-im-Wert-von-610-Millionen-Euro.html,1
"Hallo Aachener ich bin voll bei dir, verstehen kann ich das auch nicht, die hätten den Emir Kujovic besser verliehen denn verkaufen lässt der sich ja wohl nicht mehr (totaler Fehleinkauf) wie leider auch der kleine Herr Nilson, der Gott sei Dank in Duisburg gelandet ist. Der Kader muss verkleinert und effektiver gemacht werden. Was ist eigentlich mit Lovren los? Hoffentlich schafft Marwin Duksch den Sprung auf den Platz zurück.",0
Ich stelle ein gutes Gerät mit einem unschlagbaren Preis vor:  Xiaomi Mi8 Lite 6/128GB für 222€ Quelle: https://www.chinahandys.net/xiaomi-mi-8-lite/,1
"Ich dachte, in den Staaten sind grausame und ungewöhnliche Strafen verboten.",0
"Ich mag ihn zwar (überhaupt) nicht, doch hiermit wird er mir langsam etwas sympatischer. Ich bin mal gespannt, ob, wann und was da kommt. Weicheierei vermutlich nicht. ",0
"Michael Kuffer (CSU) sagte: „Sie belügen die Menschen.“ ""Der CDU-Abgeordnete Detlef Seif formulierte: „Sie wollen der Bevölkerung falsche Tatsachen als wahr verkaufen, und das ist ihnen in einem gewissen Umfang auch gelungen.“""  Vollkommen unabhängig vom Thema :D das grenzt schon hart an Sarkasmus wenn solches von der CDU gesagt wird xD",0
"Der legendäre Politiker und Staatsmann Carlo Schmid äußerte einmal ""Bevor ich in die Politik ging, dachte ich, dass dafür eine gewisse Intelligenz von Nutzen sei. Heute weiß ich, dass diese zumindest nicht schaden kann.""",0
"Eine sehr guter Film - wenn auch kein Tatort - mehr ein Drama - und nach einem wahren Fall. Sehr gut und einfühlsam gespielt und fast schon brutal realitisch.  Wem das zu hart war, dem bleibt ja immer noch das Bauerntheater aus Münster - das nennt sich ja uch Tatort. ",1
"""Den Forschern zufolge ein Hinweis darauf, dass er viel kletterte, wie es vor allem Arten taten, die deutlich früher lebten.""  Wieso lebten? Die tun es doch immer noch. Im Hambacher Forst.",1
Holen wir uns noch mehr ins Land die uns auf der Tasche sitzen und uns verdrängen. In Düsseldorf sind das schon über 25 % deren Muttersprache nicht Deutsch. Über den Restkann sich sicher jeder seine eigenen Gedanken machen. Deutschland macht die Tore auf die V...... kommem im Dauerlauf.,1
"Die üblichen unionsrechten Plattitüdenverdächtigen à la Kretschmer (wie am Sonntag bei Anne Will) oder Blum. Interessant, dass Kretschmer ausschließlich Kohl einfällt.  Ohne Brandts Ostpolitik hätte Kohl sich nicht im ""Glanze dieses Glückes"" sonnen können.  Kohl blühnende Landschaften sind teilweise  nicht erblühlt, die Keime verdorrt.  Die Farbe verdorrter Pflanzen ist braun .... besonders ins Kretschmers Sachsen! Norbert Sinofzik, Rheinstadt Uerdingen",0
 Sieg des Islams ? Also können wir uns schon alle mal einen Koran und Kopftücher zulegen. ,1
"Ist der immer noch auf Borussias Gehaltsliste ???? -   Dachte, der wäre schon weg, dieser ""Chancentod"" !!!! -   Wo kam der her ???? -  Da lacht man sich heute noch kaputt !!!! -   ",1
"Liebe Greta, ich muss mich mal bei Dir bedanken. Als Du angefangen hast mit Deinen Protesten, habe ich angefangen, für jedes Mal, wenn Du ""Klima"" sagst, einen Holzscheit für meinen Ofen auf den Stapel zu legen. Also ich schätze mal, der aktuelle Vorrat reicht jetzt schon für mindestens 3 Jahre. Und das ist wirklich toll für den Fall, dass in Deutschland eine CO2-Steuer eingeführt wird. Dann kann ich nämlich meine Gasheizung ausschalten und mit Holz heizen. Klasse, oder? /satire off",0
"Jawoll!!! Wir müssen uns langsam aber sicher immer mehr dem Islam anpassen - nur noch verhüllt herumlaufen.  Die Mädchen mit Burka und die Jungen mit Hosen, wo der Schritt in den Kniekehlen hängt.  Mann, Mann, Mann - haben die keine anderen Probleme???",1
"Du böser, böser Heiko - nun wirst du bei Onkel  Donald aber mächtig in Ungnade fallen. Da kannst du dir gleich einen neuen Anzug schneidern lassen - der alte wird dir nicht mehr passen. Und neue Strafzölle  wird es für Deutschland geben... und deutscher Wein wird erst recht nicht  mehr auf Onkel Donalds Tisch kommen. Auweia, auweia!",0
Ich wiederhole mich  DANKE WOLF DANKE WOLF FÜR DIESE BUNDESLIGA SAISON ,0
"Da hat aber jemand nicht ganz gut aufgepasst.  Wenn seine, Geisels Eltern, kämpfen mussten, dann haben Sie Freunde nach dem Motto „und bist du nicht willig, dann brauch ich Gewalt“. Oder so ähnlich Ihr Freundschaft aufzwingen wollen.  Das muss Fa wohl nicht weiter kommentiert werden.  Diesen Führungsstil zeigt er uns heute auch.",0
"Ich finde, dass es auffallend oft in Resyclinghöfen brennt. Vielleicht sollte die Justiz da etwas genauer hinschauen.",0
"""Kommunikationsschwierigkeiten mit Mietern wie Dein Kino"" ist gut. Ich habe das etwas anders in Erinnerung, nämlich so, dass die Vermieter nicht in der Lage oder nicht gewillt waren, die Räumlichkeiten in einen vertragsgemäßen Zustand zu bringen, so dass der Kinobetreiber schließlich die Notbremse ziehen und seine Investitionen abschreiben musste: https://rp-online.de/nrw/staedte/dormagen/letzte-vorstellung-im-dormagener-kino_aid-32194245",1
"Ich freue mich zu wissen, das Deutschland in Brüssel von einer vertreten wird, die Islamwissenschaft und Turkologie studiert hat.  Sehr hilfreich für die vielen neuen Gäste. Ska wird ganz ganz viel Verständnis für die Fachkräfte haben.  Wie weltfremd muß man sein, so etwas zu wählen ? Allerdings immer noch gebildeter als die ganzen Studienabbrecher der Grünen wie CR und KGE. ",0
"900 Schweine mit nur einer leicht manipulierbaren, leistungsschwachen Belüftungsanlage (offenbar ohne automatisch anspringendes Notstromaggregat) eng an eng in einem einzigen Stall – unfassbar.   Selbst in Auschwitz hat man in der Regel nur 400 bis 700 Menschen in eine Baracke gepfercht.   Unglaublich, dass die Röhrings es auch noch wagen, ihre Gesichter in die Kamera zu halten. Wie ticken solche ""Menschen"" nur, kann mir das jemand erklären?",0
"So ist das, wenn eine Gynäkologin Verteidigungsministerin spielen soll, obwohl sie eigentlich Familienministerin war. Man kann diese Ansammlung von ""Fachpersonal"" in der Regierungsriege kaum noch ertragen, vor allem, wenn man sich mal die teils verkrachten Karrieren und abgebrochenen Studien unserer Politkaste anscchaut. Gottlob gibts Wikipedia.",1
"Geht's noch? Ich würde mir diesen ""Erziehungsversuch"" verbitten und meine Kinder nun erst recht ""falsch"" kostümieren. Gibt es in Hamburg eine Indianeransiedlung und die Kitaleitung  befüchtet diese Menschen würden durch Kinderkostüme traumatisiert? Vielleicht ist ja auch das Gegenteil der Fall: Indianer freuen sich wenn Kinder gerne wie sie aussehen möchten. Ich persönlich habe in Deutschland noch nie einen Indianer mit Federschmuck gesehen!",0
"Die Iraner haben noch einige Abschüsse gut für die iranische Passagiermaschine, die die USA abschossen und damit 290 Menschen umbrachten, darunter 66 Kinder. Natürlich wurde nie wer dafür verurteilt. ",1
"Die Frage darf sich doch erst gar nicht stellen.Was hat Overath geleistet und was Netzer,so einfach ist das. Overath der beste Spielmacher den die Nationalelf je hatte.Bei 3 Weltmeisterschaften Regie geführt,1970 der beste Mittelfeldspieler der WM. Wo war Netzer habe Ihn nie gesehen. Außer 1972 EM. das wars dann auch. Ich wüßte zu gerne nach welchen Kriterien da gewählt wurde.Vielleicht das Netzer sich besser verkaufen kann. Die Brasilianer kennen keinen Netzer,aber einen Overath ganz gewiss.",0
"Was für eine Farce. Da sitzen die Klimaexperten zusammen und überlegen wie man in Deutschland jobkillende Klimapakete durchsetzen kann und in Khatar kühlt man die Leichathletikhallen auf 26 Grad herunter,damit  die WM stattfindet. ",0
Der Unsinn geht es endlich vorbei!,1
"Man kann nur hoffen,  dass die Fortuna absteigt,  damit wir solches Schläger -Pack, für das die Düsseldorfer bekannt sind, nicht mehr in der Bundesliga sehen müssen. ",1
"Nach den Erfahrungen, den wir mit Asylanten gemacht haben, ist jeder Antrag zuviel. Die Meisten sind keine Asylanten sondern - wollen nur Geld abkochen.",1
Ich nenne das mal: Eine gelungene Aktion von Aktivisten So sollten viel mehr Bürger häufiger mal ein Zeichen setzen. ,0
"So ein Quatsch, Rense überhaupt infrage zu stellen. Hat ein Stürmer mal für ein paar Wochen Ladehemmung, denkt der Verein doch nicht direkt über eine Neuverpflichtung nach. Rense ist im besten Torwartalter und kann durchaus für die Saison 19/20 als Nummer 1, mit einem guten „Back up“ vorgestellt werden. Es sei denn, Rapha Wolf wird wieder vollständig fit. Dann ist doch alles gut...",0
"Hat eigentlich irgendjemand im Kreis mal echte Flüchtlinge gesehen? Oder auch nur diese eher wie Ballermann-Touristen wirkenden Subjekte aus afrikanischen und arabischen Ländern, die uns auch noch dafür auslachen, dass wir ihnen gleich milliardenweise die Früchte UNSERER Leistungen ins Rektum befördern, während Rentner, Arbeitslose usw. Pfandflaschen sammeln?",1
"Seit 2018 ist er für den Lokalsport Krefeld verantwortlich und begleitet den Fußball-Drittligisten KFC Uerdingen auf seinem Erfolgsweg. So der letzte Werdegang von Herrn Schulze  Alles klar, oder noch Fragen!",0
"Wer mal wissen möchte, wie schnell man als ""Normalbürger"" Opfer von Clanmitgliedern werden kann, lese im neuen Spiegel Nr. 20/11.5.2019 den Artikel auf Seite 48 ""Der Feind von unten rechts."" Schönes neues Deutschland........",1
"Ob es für tiefe Bildung spricht, auf jeden Zug aufzuspringen, der gerade bei youtube, instagram oder facebook angesagt ist, wage ich zu bezweifeln. Dazu kommt ein erschreckend schwaches Lernniveau auf Haupt- und Realschulen. Zusammenhänge von Wirtschaft und Wohlstand sind leider vielen nicht bekannt. Dafür wollen überspitzt gesagt alle Stars sein und das ohne viel selber einzubringen.  ",0
"Logisch: er vertritt die no. 45 und ca. 45 % von Einfältigen - was soll er da Anders sagen, für seine ""Karriere""! Die USA ist auf Verlogenheit, ""Geld machen"", Scheinheiligkeit, ""Geld machen"", Ignoranz, ""Geld machen"", kriminelle Energie und ""Geld machen"" aufgebaut! ",1
"Habeck bei Maischberger, Will und Co = Grün-TV ohne Wiederspruch = zwangsfinanzierte Volksverdummung. ",1
"Und diese ... ähem ... potenzielle Datumsdifferenz von 3 Tagen eines möglichen Ereignisses der ferneren Zukunft ist einen kompletten Artikel wert?  Übrigens ist GENAU 50 Tage nach dem 23.05.2020 -also dem Tag des vielleicht-DFB-Finales von Fortuna- der 12.07.2020. Ein Sonntag. Das ist der Tag des EM-Finales. Wenn man das nicht irgendwie ausschlachten kann. Ich schreibe gerne einen Artikel drüber, kostet aber.",0
"Ist meiner Meinung nach nicht wirklich gelungen. Entweder ich mache ein ""Remake"" nach der Vorlage wie es auch früher war, oder ich benenne das Produkt direkt anders. Denn faktisch ist das Einzige das zurück kommt ja der Name und nicht das Produkt. Ich werde es definitiv nicht kaufen.",0
Klimatnotstand in Mönchengladbach? Ist etwas über die Zahl der Opfer bekannt? Gibt es Überlebende? ,0
"Es ist eine moralische Schande erster Güte, was mit Herrn Julian Assange geschieht. Dieser erhält von mir meine uneingeschränkte Bewunderung.",0
"""HellsAngies"" geliebter Macron...bekommt zu Hause nix geregelt! Aber will Europa retten! Wie die wildgewordene Kanzlerin..auch zu Hause nix auf die Kette kriegen...dann spielt man halt die Globelplayerin!",1
"Nein, Frauen sind nichts besseres und sollten objektiv ihrer Leistung vorankommen und nicht ihres Geschlechtes wegen. Diese Gesellschaft wird unter gehen, wie jede, welche von Frauen gelenkt wurde. ",1
Das die Polen ihre politische Clique gerne beschützen lassen wollen ist doch Kalkül. Aber vertragen sich dann die militanten Katholen denn mit den amerikanischen Neuapostolen? Man bin ich gespannt. Hoffentlich werden die taktischen Atombomben auch dort gelagert. ,1
Da scheint es ja doch noch ein paar helle Köpfe in der SPD zu geben. Allerdings gehört Frau Nahles mit ihren Vorschlägen sicher nicht dazu.,1
Die Pleite des ehemals größten DUS-Kunden Air Berlin hat die deutschen Steuerzahler Hunderte Millionen Euro gekostet. Schlimmer noch: Die Anwohner des DUS zahlen für das dortige Dumping in allen Bereichen mit ihrer Gesundheit. Das alles nur um noch mehr billige Ferienflieger anzulocken?,0
"Merkt eigentlich keiner, dass immer wieder etwas von den „Türken“ in Deutschland gefordert wird, darüber diskutiert wird und der Forderung letztlich nachgegeben wird, wenn auch nur scheibchenweise. Schaut doch nur mal einige Schulen an, da ist türkisch die gängige Sprache auf dem Pausenhof. Dieses Land geht an seiner Toleranz zugrunde. ",1
NULL TOLERANZ  Also Abschieben das Kurdengesindel,1
"Nu meckert ma nich über eure schöne Stadt..Würde sofort zu euch hinziehen-wenn ich könnte..Lebt mal ne zeitlang im Osten-so wie ich-da würdet ihr aus dem Meckern nicht mehr rauskommen..Selbst nach 30 Jahren Einheit läuft noch nicht alles so,wie es soll..",0
die eiserne lady hat die Eu geschröpft ! Nun will es das Britische Parlamenten als Grääät Britana . Nun den es kann das Ende von GB sein wenn Scotland und Die Britische Kronkolonien Irland GB verlassen werden dann fallen noch die Raben um in London und London wird ein Stadtstaat in Europa. Ein andere Exit aus dem Brexit. ,0
Hallo Herr Juncker Sie alter Ganove. Als Finanzminister haben Sie für Luxemburg jedes krumme Ding gemacht.  Gehen Sie einfach in Ruhe nach Hause und genießen das Leben.,1
"Nachtrag: Die sich gerne als christlich bezeichnende Ministerin sollte den biblischen Grundsatz, dass man nicht zwei Herren dienen könne, vielleicht mal ganz alltäglich beherzigen. Und: mit diesem Vorgriff auf Zugriffe, die ihr erst in der neuen Funktion zustünden, dokumentieren sie und der Rat: wir betrachten die Wahl durch das EP als gelaufen. Schlimmer kann man Demokratie nicht missachten! Norbert Sinofzik, Rheinstadt Uerdingen",1
