text,label
"silvesterknallerei jahren dermaßen ausgeufert daß spektakel ruhig umwelt zuliebe überall verboten knallerbsen silvester umland flüchten komplett verzichten zeigen empörten kommentare vorwiegend maskulinen geschlecht angehörenden ballermänner möchten schließlich penisverlängerung wegnehmen	",1
"mittlerweile diversen leuten tassen schrank käse beschäftigen	",1
"moment fällt beschreibung dumpfbacken menschen erinnern	",1
"spinnt trump spinnt s schlimmer nächsten wahl weise s sch wetten	",1
"brühe passt topp gammelwürstchen thönmies magen richtig stimmung trotz zweitklassigen programms	",1
"sozen können schwer geld leute	",1
"betrachten podolski ehemaligen kölner weltmeister merkur mario hoffmeister kannste doof für dusseliger	",1
"özil zeigt deutlich verschiedene deutscher deutschen pass besitzen reicht sprache sprechen ernähren können tatsächlich deutschland anzukommen leidwesen scheint özils land	",1
"unglaublich deutschland islam unterwandert mettmann machtdemonstration erlauben verfassung demokratischen werte akzeptiert religionsfreiheit politiker zerstören christlich geprägte heimat jahren	",1
"fridays future haufen schule schwänzender real selbstständig denkender jugendlicher kinder ertragenden gehypten greta rennender grünen lehrer ähnlich sekte anstecken gehirn waschen raus	",1
"treten fehlbildungen häufiger eltern cousin cousine	",1
"los artikel über stunde alt kommentarfunktion gesperrt dauert lange abgeht lange leben	",1
"liebe redaktion glaube sinnvoll beschuldigten bild plattform	",1
"unsinn endlich	",1
"unbegreiflich ideen menschen deutschland beantragen	",1
"winterspiele katar klimawandelvorhersagungspropheten trotz abordnung bundesdeutschen diegrünen voller begeisterung katar fliegen winter spiele hitzewüste katar anzuschauen schnee fällt urchschnitt katar tiefsttemperaturen wärehend winterspiele katar schauen staunen	",1
"herr laschet närrisch untragbare kritisiert herr laschet chefin merkel schwachsinn dazugehörigen jecken fördert dumm daherzulavieren herr laschet endlich dafür sorgen daß c partei erkennbar merkel mauz für vielfältige chaos endlich gefeuert	",1
"frauen julia klöckner cdu verstanden nachzuverfolgen übrigens gekaufte agrarpolitik verflechtungen interessen deutschen bauernverbandes dbv link https klöckner abtreten	",1
"ausland über dummen deutschen gelacht ausnehmen politiker voll gefressene flaschen bürger staat egal	",1
"mitbürgern messer argumentationshilfe worauf gefreut	",1
"zeit demnächst uschi heißt flinte korn wirft position gehört sowas auskennt	",1
"bild verpixelt	",1
"begrüße angedachte vorhaben stadt neuss mönchengladbach widerwärtigen viecher unternehmen ekelerregend einkaufsstraßen zb hindenburgstraße parasitenschleudern umgeben	",1
"https	",1
"auffiel afp kurznachricht rp incl archivfoto übernommen quelle für angebliche forderung über erregt rp wissen artikeln klientel schnappatmung bringt journalistisch nachricht	",1
"lächerliche wahlkampfveranstaltung europawahl spricht bände https	",1
"puderzucker allerwertesten blasen schließlich hause attacken reiten überhaupt	",1
"gehalt häuptlings könnte indianer bezahlen ort sinnvoller	",1
"polizei sozialarbeiter gefängniswärter migranten lösung	",1
"interessantes gespräch thema heiseshow https	",1
"flugrouten höhe flug taxi lizenz flüge über bewohnten gebieten mindesthöhen hinternisfreigrenzen halterhaftung interessiert china schwein bär fliegt flugtaxi unbewohnten gebieten für paket	",1
"paris party begraptscht	",1
"boris palmer rassistisch reklame bahn bahnreklame unterstellt überwiegend personen migrationshintergrund miserable unpünktliche verkehrsmittel angewiesen entspricht keinster weise realität personen migrationshintergrund stadt fahren häufig schwere gerne audi deutsche bundesbahn angewiesen	",1
"herr altmaier gelernt irgendwelchen politischen positionen überleben sprechblasen legenedär merz nerven pa karriere erstmal	",1
"zitat dürfte theoretisch lösen verletze ehre	",1
"teamarbeit frauen wiederspruch kraft löhrmann roht merkel akk vl angerichtet	",1
"freistellen guido hitze leiter planungsgruppe politik demokratie foto anne orthen foto anne orthen ort bild hängt schief	",1
"mitarbeitern absturzt erfolgte hohen führungsetagen absturz konsequenz verlieren job großen hohe abfindungen für gemütlichen ruhestand manager dicke hose fressen saufen tschüss	",1
"unfallfluchtstatistik migrationshintergrund erfassen wundern tage	",1
"rassige klasse gerne	",1
"besitzer bestehenden pachtvertrag ändern auflösen empfehle dringend vertrag d e r besten kölschbrauerei beheimatet müllejass nr visier früh garnicht warten	",1
"schnauzkopf persönlich mitgliedschaft spd ausreichend afd typus machtmaklers clement	",1
"brauchtumstag öffentliches unkontrolliertes volks saufen mehrheit beteiligt außer rheinland bundesweiter feiertag weiß überhaupt ursprünge karnevals	",1
"tja über minderheiten lachen bierzelten stammtischen asozialen funktioniert cdu klientel abzustauben	",1
"reicht eu mittlerweile unwürdige ertragende theater briten beenden rote linie zeit überschritten schmeißt briten eu bedingungen reicht briten herrschende klasse zumutung für	",1
"zahlen bezüglich mord totschlag gestiegen zusammenhang zahlen gestiegen deutsche ausländern getötet leben stelle angst deutschen	",1
"freitag bekam arbeitslos möchte studie woche hart gearbeitet verdient gebe kumpels freunden arbeit studieren website zusätzliche fakten fing	",1
"spd tickt richtig	",1
"hinnehmbar spielt rolle täter deutscher araber spielt große rolle genannten deutschen migrationshintergrund deutschen täter migrationshintergrund problem steigenden anzahl muslimischen bürgern problem größer erkennt verschließt	",1
"politik medien belogen https	",1
"bemerkenswerte entscheidung löw hätte garnicht zugetraut gespannt reaktionen münchen vorstandsebene fcb sprich rummenigge hoeneß lange warten daß selbsternannten fußballweisen gift galle	",1
"salihamidzic würde ribéry gerne funktion bayern tja halt einzige depp bayern	",1
"na kapitänin gebalte kompetente unterstützung größten wichtichtuer	",1
"viertens frauenquote parlament höher anteil frauen parteien gleichberechtigung gleichmacherei verstehen rosinenpickerinnen genannt feministinnen frauenquote für fronteinsatz bundeswehr gehört toten über männer sarkasmus	",1
"unfassbar selbstgerechte vogel hände unschuld wäscht nachweislich gesamte woche bekanntwerden lügde gekümmert berichterstattung intensiver für nötig überhaupt kenntnis pfeife glatte fehlbesetzung	",1
"situation vergangenen jahren massiv verschlechtert verstehe facharbeiter land geströmt ok großteil raketenforscher fachärzte kellner	",1
"	",1
"beste sicherheitskonzept ursache gefahr beseitigen gefährder salafisten islamisten deutschen pass ausweisen lebenslanges einreiseverbot verhängen gefährder deutschem pass festsetzen fußfessel ausstatten auflage weihnachtsmarkt nähern dürfen können weihnachten feiern früher islamische invasion innere sicherheit nachhaltig zerstört	",1
"künast sachen kinderschutz schwer gewandelt jahrzehnten kinder pädophilen verfügung	",1
"müssen beamten gewalt hambacher wald deutschland verreckt antiva jahrzenten	",1
"wählt grüne krautgemüse	",1
"regierung deutschland arbeitet für deutsche volk volk abschafft traum endlich deutsche abgeschaft schwarz schlepperbooten	",1
"dekadenz machtgeilheit perfektion britischer perfektion the very honourable royal puppet house britische demokratie kaputt queen schaut beförderte ian richardson hierzu exklusiv für dummies mitschreiben https	",1
"schreibt großen artikel über vorkommnisse amberg über deutschland verübten straftaten täter deutschen staatsangehörigkeit wurzeln lasse überraschen	",1
"tote zusammenhang armbrustmorden passau wohnung armbrusttoten niedersachsen gefunden wohnung befindet wittingen kreis gifhorn niedersachsen https	",1
"özil papier vorteile deutschen passes ausgenutzt eilte arme geliebten tausenden böses	",1
"endlich deutscher geld berichte über funde unmöglichsten orten syrern vorbehalten	",1
"tierärztin schaffte tier einzuschläfern für inkompetenz kr umgebung zoo duisburg fachärzte dame über frauenquote job für peinliche blamage skandal obendrein schämen	",1
"pass stolzer ami lee harvey oswald ii schaurigen geschehen	",1
"absoluter vollhonk bankkaufmann lernen	",1
"vertreter verantwortlichen parteien bädergesellschaft für simple wahrheit schön dreist rp über rückzug polizeieinheiten gegenüber migranten jugendliche saarlouis kennt orts bunte schwimmbadproblem möchte gerne aufnehmen ahnen rp relativiert wären ressentiments	",1
"ausgebildete psychoanalytiker würde herrn umgehend freien termin einräumen lange bürger vereinigten staaten kranken leisten langen politiker europäischen union inkl uk kranken kooperieren a kriechen rückgrat anstand ehre leib	",1
"widerlich neger türke eventuell affenmensch glaubt voigt staatsschutz ermitteln neger türke schließlich verbotene worte sozial geächtet arbeitsplatz verlieren besten marktplatz öffentlich ausgepeitscht barte	",1
"hört niederländische sorry trottel internationale presse rein überlgt größere idiot ocon gebiet internationaler neuling verstappen weltruhm erreicht	",1
"eigendlich sowas kommentieren internationalen presse woche dumm internet bedienen	",1
"voschlag mangels integrationswillen	",1
"na egal rennyacht zuverlässigen dieselmotor bord nächsten jahre weltumsegelung verbringen	",1
"größenwahnsinnig peinlich hoffe verantwortung gezogen possenspiel aufhört kapitänspatent abnehmen	",1
"bedenken eingebürgerte flüchtlinge abgeschoben können warm überhaupt einbürgern probleme zweiten dritten generation	",1
"frömmlerischen jakobiten betätigungsfeld gefunden betriebe bankrott familien stürzen arbeitslosigkeit frömmler täglich hosianna bigotte scheinheilige welt regieren tierwohl starke zweifel menschen	",1
"aufgefallen dubiosen rassismus sexismus vorwürfe deutsche richten oktoberfest japaner afrikaner lederhosen herumlaufen stört klientel umgekehrt verkleidung afrikaner für leute skandal glaube personen rassisten	",1
"hetzte schwarzer muslimin kopftuch gesteuerte räumt rassistin na schaut verfassung malediven artikel rassistisch schwarzer	",1
"rpo bildtext fotoclub zeigt schönsten ragen hafen spazieren evtl regen	",1
"stand ort wechseln düsseldorf vermarkte löwensenf international ebay erstmalig international löwensef bestellen https	",1
"schwarze katzen heißen mohrle mohrchen denke daß katze schimpfwort namen	",1
"spd nah les cdu spd volksparteien lieben flüchtlinge ausländer biodeutsche nieten führungsspitze parteien für bürger für großkonzerne	",1
"berlin gedenkt d e n opfern volksschuljahr gedachte d e r opfer gott deutsche journalisten abitur studium gesunken können richtig muttersprache	",1
"tories unverantwortliche vollidioten johnson partei werfen kriegen selten vollkommen unfähige regierung unfähigeres parlament	",1
"selbstbedienungstruppe spd verdient verschuldet braven mitglieder basis leid zeit für aufstand jagt idioten spitze partei endlich	",1
"titelfoto rp steigbügelhalter grünen erpresserbande hessen regelung sicherer herkunftsstaaten verhindern hauptsache mipräsi	",1
"spd überflüssig ab dafür orcus geschichte	",1
"tolle idee böhmermann spd chef not trifft elend abgetakelter humorist über lachen partei inclusive abstieg	",1
"bekloppte menschen betonsperren stehen regel eingan straßenfestes wucht einfahrenden fahrzeugen abfangen tüchtige gastronomin zahlreiche menschen versammeln fasse echt kopf sicherheitseinrichtung ad absurdum geführt gier frisst	",1
"helveltom sonntag juli uhr außen betrachtet wirkt land irrenanstalt ausweis über grenze für beitrag zeigt absurd situation deutschland mittlerweile schlimmer	",1
"macron sperrholztonne hauen losschippern	",1
"integrationsmangel deutschland schuld bösen deutschen lauter steuerlast arbeiterei vergessen neudeutschen roten teppich auszurollen aufopferungsvoll all erarbeitetes verfügung stellen müssen streit	",1
"cdu rechtskonservativen rp arsch grundeis artikel grünen zart angefasst verfassen glauben marschall ernst klimaziele kostenlos bekommen grünen verschwiegen lebenswerte zukunft verzicht augen	",1
"elf tatverdächtigen türkische staatsangehörigkeit türke doppel staatsangehörigkeit richtigen pass zeigen unterschiedlichen kulturen morgenländliche	",1
"özdimir verteidigt vehemens meinungsäußerung hört hört meinungen sinne nenne heuchlerisch undemokratisch	",1
"knickohr freitag mai uhrtube one völlig vermarktung onlinewerbung kampagne grüne wahlwerbung ebendo geschickt eingefädelt gretas hype gedanken passen kreuz wahlzettel lächerlichen	",1
"islam tolerante religion teil abendländischen kultur vielfalt	",1
"vorbereitungsjahr nennen soziale jahr berufs vorbereitungs jahr ältere einwanderer funktioniert holzweg früher kinder schlechten deutschkenntnissen halbe klasse deuschkenntnisse untereinander starke rudelbildung	",1
"denke gewalt hauptsächlich meiers müllers m m großteil bevölkerung stellen dekadenz sattheit währen menschen migrationshintergrund dankbar für möglichkeiten deutschland produzieren sogenannten autochthonen stress ärger	",1
"schlimme gefängnissen marokkaner freiwillig belegt außerdem verwechselung täuschung behörden kriminellen haftstrafe antreten	",1
